Cp A 2 ms;Cp P 2 ms;Cr A 2 ms;Cr P 2 ms;Cp A 4 ms;Cp P 4 ms;Cr A 4 ms;Cr P 4 ms;Cp A 10 ms;Cp P 10 ms;Cr A 10 ms;Cr P 10 ms;Cp A 20 ms;Cp P 20 ms;Cr A 20 ms;Cr P 20 ms;Cp A 80 ms;Cp P 80 ms;Cr A 80 ms;Cr P 80 ms
90.09119415;84.22706604;91.69602203;85.88535309;90.13898468;84.26326752;91.71624374;85.93177032;90.10172882;84.21595306;91.73091736;84.21595306;90.0994072;84.24827423;91.69460831;85.90291138;90.12813416;84.2366087;91.72912178;85.91239986
90.14526367;84.27380371;91.61100006;85.91995239;90.09976196;84.25152969;91.69461441;85.98139954;90.12809296;84.24545746;91.74992981;84.24545746;90.09051666;84.24285812;91.74592896;85.9182869;90.138517;84.22874203;91.7154789;85.90026855
90.04956055;84.18173981;91.66973114;85.89694214;90.12043762;84.2746315;91.66714096;85.98765945;90.07652893;84.26780243;91.72780457;84.26780243;90.1170929;84.21217728;91.72664413;85.90565872;90.12428589;84.23746109;91.72469578;85.91547394
90.1466217;84.27944946;91.63739014;85.96697235;90.14553833;84.22948837;91.66366577;85.9233284;90.09288635;84.25685272;91.73386536;84.25685272;90.12069931;84.25155411;91.71467514;85.91361694;90.13006859;84.22727127;91.71703529;85.90391865
90.21609497;84.12900543;91.70129395;85.87516785;90.09669113;84.26388931;91.70177841;85.92417526;90.10611267;84.20816193;91.74320984;84.20816193;90.11315842;84.2455864;91.74121857;85.88600082;90.11786728;84.23224754;91.72716694;85.90778542
90.08734131;84.34945679;91.69723511;85.90435028;90.14202118;84.27713013;91.68251038;85.93877792;90.10476837;84.27172089;91.73087463;84.27172089;90.10274734;84.24963684;91.74561157;85.90115891;90.13174725;84.23045177;91.71675701;85.91163235
90.13316345;84.06529236;91.78216553;85.89920044;90.11429977;84.24655151;91.71306992;85.93369293;90.15076752;84.22013702;91.73379211;84.22013702;90.09679794;84.22356644;91.72894211;85.90639038;90.11885853;84.23767548;91.72547035;85.90771465
90.02155304;84.40395355;91.71086884;85.96489716;90.12387085;84.24865341;91.749897;85.94950867;90.13547211;84.24062653;91.71356964;84.24062653;90.08576279;84.25355988;91.70420914;85.91203766;90.12019043;84.23380394;91.72948456;85.90120964
90.20423889;84.03834534;91.69800568;85.94382477;90.09994507;84.23416519;91.68929291;85.90648651;90.14959564;84.20278015;91.6789032;84.20278015;90.07784042;84.26401672;91.71434937;85.90007401;90.11914959;84.23446789;91.72928524;85.90321636
89.99945068;84.43596649;91.63441467;85.91928864;90.08978271;84.23859024;91.74991608;85.88478088;90.10950928;84.26960297;91.71972961;84.26960297;90.12374191;84.22102814;91.71930618;85.92816544;90.11365967;84.23228626;91.73097725;85.91327324
90.19525909;84.10335541;91.71681976;85.90254211;90.1218338;84.23366928;91.71008301;85.88259888;90.11741333;84.2567688;91.73022919;84.2567688;90.10941849;84.22253265;91.72495651;85.93019867;90.11643543;84.22879257;91.72895508;85.89942741
90.01457977;84.43902588;91.60633087;85.98260498;90.09298706;84.22954178;91.69524384;85.9282341;90.13861847;84.21490784;91.74235382;84.21490784;90.1080719;84.24084473;91.72347107;85.89347153;90.10503101;84.23472023;91.73734531;85.90179138
90.20797729;84.14086151;91.68430328;85.95419312;90.10447311;84.21466827;91.71352386;85.95243454;90.09704285;84.27855377;91.73683014;84.27855377;90.09831314;84.24106445;91.73794785;85.89994736;90.10508232;84.24070702;91.73606777;85.893964
90.04740906;84.30449677;91.66905975;85.93471527;90.13901901;84.24348068;91.71230316;85.93312073;90.14326324;84.22851868;91.751828;84.22851868;90.13095856;84.23060455;91.72317734;85.91038208;90.10582237;84.24176064;91.7340456;85.89358902
90.16051483;84.23578644;91.70176697;85.91693878;90.11948395;84.23345947;91.73225784;85.93407822;90.12721558;84.23094482;91.72477875;84.23094482;90.12871399;84.21691818;91.72403412;85.93557434;90.11080017;84.23468094;91.7418417;85.89204502
89.97447968;84.28248596;91.65764618;85.99012756;90.11356735;84.21569061;91.71614075;85.92126083;90.15469055;84.20973358;91.69425507;84.20973358;90.08663559;84.2699234;91.7350769;85.89535828;90.10625191;84.24711819;91.72940216;85.90487518
90.15762329;84.17456055;91.7796936;85.85879517;90.08119965;84.21676636;91.7068367;85.90929031;90.09948273;84.23121338;91.71399994;84.23121338;90.10164642;84.24828568;91.73831329;85.90021133;90.12025967;84.22430954;91.73799248;85.90040836
90.02325439;84.30754089;91.63436127;86.02671051;90.11222076;84.2350502;91.67785645;85.94998932;90.12924652;84.21803131;91.72805634;84.21803131;90.12030716;84.24145126;91.72526321;85.92623672;90.10358944;84.23379498;91.73544617;85.89197292
90.1828537;84.19259644;91.66162872;85.87579346;90.12221527;84.22129822;91.74420929;85.90393829;90.10554962;84.23178558;91.75835114;84.23178558;90.09367142;84.22991943;91.71354294;85.90737;90.11620235;84.23737602;91.73743114;85.90207729
90.05511475;84.29273224;91.72107697;86.01403046;90.11794662;84.22611618;91.73049927;85.93138885;90.11208038;84.23558655;91.73813934;84.23558655;90.10428467;84.25301895;91.74310532;85.90895081;90.10978756;84.22833881;91.72844563;85.90473633
90.2315979;84.17205811;91.7141571;85.87989044;90.07513046;84.25466537;91.67243576;85.95885468;90.12516479;84.23778381;91.70909729;84.23778381;90.09926224;84.24533768;91.734832;85.88948822;90.10972729;84.23347874;91.72334003;85.90372906
90.01758575;84.23610687;91.6897049;86.02030945;90.09677124;84.24204254;91.70603943;85.92410278;90.09812775;84.2178772;91.74004059;84.2178772;90.09684372;84.22679291;91.74654388;85.89544067;90.10835876;84.23965015;91.73197823;85.90332546
90.20674896;84.15403748;91.65868378;85.8793869;90.10602188;84.2360611;91.70497513;85.91275787;90.13346405;84.1950943;91.73433075;84.1950943;90.09576416;84.23777924;91.72350464;85.91708145;90.12641068;84.22982922;91.73047638;85.89755955
90.10987091;84.22988892;91.6978302;86.02407074;90.08771896;84.26194;91.70074081;85.90124512;90.14405518;84.22138062;91.74933319;84.22138062;90.09264832;84.26423721;91.73172607;85.87805862;90.12167091;84.2269783;91.74128742;85.89865246
90.20306396;84.17020416;91.61563873;85.84825134;90.09471512;84.27397156;91.68969727;85.9355545;90.13043365;84.21190491;91.69417725;84.21190491;90.05982285;84.24174271;91.75150833;85.8994072;90.11913071;84.22975368;91.73110542;85.89490547
90.05958557;84.26448822;91.78703308;85.98981476;90.09925461;84.25025558;91.70642853;85.86911011;90.11914673;84.2390274;91.72890015;84.2390274;90.10645676;84.22197495;91.72178116;85.91612625;90.10838375;84.23266354;91.74384823;85.89900017
90.20779419;84.21401978;91.60660553;85.82788849;90.08721542;84.25634003;91.69791794;85.91994095;90.13127594;84.23239594;91.70319977;84.23239594;90.11081238;84.22749939;91.72627945;85.91977158;90.11349964;84.23063602;91.73316269;85.90166283
90.03394318;84.27150726;91.68484497;86.11213684;90.1385231;84.24856567;91.7498703;85.88072205;90.12120972;84.21221619;91.71806335;84.21221619;90.09985123;84.25185165;91.75378799;85.87994232;90.10845947;84.23525944;91.7281168;85.89829826
90.21376801;84.21110535;91.60975647;85.85166931;90.06551361;84.23413849;91.75138855;85.88093185;90.0782486;84.26470337;91.73787537;84.26470337;90.08429031;84.25839005;91.74911804;85.89185715;90.10547981;84.24184742;91.73328762;85.8946003
90.01354218;84.24133301;91.66264343;86.10771942;90.10941696;84.21237946;91.75239563;85.9103775;90.11726685;84.21119843;91.74868164;84.21119843;90.11275635;84.2146019;91.73317184;85.90806961;90.0872139;84.24498672;91.75233727;85.89357815
90.20170593;84.21419525;91.66275024;85.87004089;90.12318039;84.26925278;91.7407341;85.91708374;90.08889313;84.23434753;91.73184204;84.23434753;90.09718552;84.23828583;91.74763641;85.9139595;90.09452629;84.24231834;91.73854275;85.89001846
90.06642151;84.29877472;91.67025757;85.96844482;90.03591537;84.28456497;91.73168182;85.90019989;90.12789917;84.22987061;91.71254883;84.22987061;90.09160767;84.2521637;91.71763077;85.90954437;90.09385071;84.24547977;91.75153446;85.88243427
90.20307159;84.24299622;91.69561005;85.95459747;90.09940338;84.25876617;91.73984528;85.93835831;90.09252167;84.24087219;91.70988312;84.24087219;90.07953186;84.23927155;91.75747299;85.91517944;90.10539436;84.23154564;91.73868828;85.88643894
90.03918457;84.28837585;91.67254639;85.91265106;90.08097839;84.21622086;91.75120163;85.90221405;90.10201721;84.25193787;91.72496185;84.25193787;90.08593521;84.22847137;91.74246979;85.90946808;90.09857159;84.2334528;91.72690716;85.90129299
90.14789581;84.24775696;91.69099426;85.95397186;90.10874176;84.22857285;91.70593643;85.92386627;90.09182434;84.24752502;91.75387878;84.24752502;90.08430634;84.24660492;91.73548203;85.88546829;90.10230274;84.24823799;91.73864574;85.89891205
90.054245;84.24832916;91.74455261;85.8901062;90.10068512;84.24787521;91.75138092;85.91322327;90.09788971;84.25547028;91.73326721;84.25547028;90.08899536;84.24334564;91.73275681;85.88922043;90.09766064;84.23429012;91.73650856;85.897015
90.13633728;84.25704193;91.64512634;85.96292114;90.11661148;84.23418045;91.68005371;85.9160347;90.11545563;84.22998657;91.73580322;84.22998657;90.09736328;84.24601669;91.751297;85.90471802;90.12906303;84.23419819;91.72408524;85.90597019
90.05466461;84.23179626;91.77599335;85.92805481;90.11222839;84.23266983;91.67858505;85.93704605;90.09824371;84.214151;91.74964752;84.214151;90.10050125;84.23623886;91.71144714;85.91384583;90.12501583;84.22233181;91.73032875;85.90371857
90.10714722;84.28089142;91.6860199;85.94835663;90.12949753;84.21218491;91.7429924;85.93297577;90.15739899;84.20954742;91.71930084;84.20954742;90.08225403;84.26214371;91.73263855;85.91033478;90.12547646;84.23630219;91.72152863;85.91574211
90.11385345;84.2330246;91.76513672;85.92879486;90.08476639;84.24008942;91.71901703;85.93952179;90.09977417;84.24051819;91.71929321;84.24051819;90.07472916;84.25548935;91.73560257;85.91209335;90.13002815;84.22763538;91.72863483;85.90820866
90.20320129;84.27332306;91.63375854;85.98034668;90.10482025;84.29646301;91.68048096;85.96039963;90.11564331;84.23781586;91.70688477;84.23781586;90.08770218;84.23116074;91.75064392;85.90295105;90.11374149;84.23949165;91.72941914;85.91089191
90.18566895;84.12301636;91.7282486;85.92492676;90.10131073;84.18635559;91.70740891;86.01243973;90.09880676;84.27542877;91.76667938;84.27542877;90.08342667;84.23974457;91.74591599;85.89580917;90.10719528;84.22390156;91.73369312;85.89341831
90.17146301;84.2551651;91.68161011;85.98366547;90.08073425;84.25478363;91.70612717;85.89927673;90.10085754;84.23526001;91.70386963;84.23526001;90.0728569;84.27334824;91.74777603;85.88897629;90.1044838;84.24066811;91.73500309;85.90642223
90.17774963;84.15149689;91.71120453;85.91156006;90.11677933;84.2991066;91.77109909;85.90034485;90.10411224;84.23011932;91.74723511;84.23011932;90.07550964;84.24622726;91.73678207;85.90991287;90.10985661;84.2318697;91.73754444;85.88950558
90.13301849;84.39720154;91.66733551;85.97669983;90.11032104;84.27560806;91.72756577;85.90217972;90.07321167;84.26701508;91.73975372;84.26701508;90.09807739;84.2260376;91.71988754;85.89714203;90.10240059;84.24163609;91.7440876;85.89905128
90.17729187;84.08324432;91.7443161;85.88861084;90.15029907;84.24467468;91.70349121;85.91522217;90.13600159;84.21744537;91.74205322;84.21744537;90.08569641;84.23651123;91.71112442;85.92025146;90.11674271;84.22912502;91.73231335;85.89956036
90.06466675;84.36824036;91.63766479;85.91122437;90.07363129;84.24607086;91.67709351;85.9153595;90.09181366;84.23505096;91.7337677;84.23505096;90.06033096;84.26802902;91.73851852;85.89307404;90.09954338;84.23811245;91.73885193;85.8988554
90.22181702;84.04912567;91.80302429;85.93495178;90.0961113;84.25732422;91.71845627;85.91627884;90.11950836;84.22940826;91.68416138;84.22940826;90.06889038;84.25600204;91.72206573;85.88805847;90.11854229;84.22488079;91.72762661;85.90222588
90.06242371;84.39414978;91.63333893;85.98081207;90.08438492;84.24376297;91.73458099;85.8830719;90.07906036;84.24158325;91.73274536;84.24158325;90.09659729;84.23385696;91.73615494;85.90799713;90.12140598;84.2356472;91.72914181;85.90689487
90.2097702;84.08901978;91.70367432;85.95731354;90.08941269;84.26560211;91.72876358;85.88287735;90.10938263;84.24968109;91.71443634;84.24968109;90.0902504;84.23337021;91.72305222;85.92283401;90.11355629;84.23284588;91.72548885;85.90279865
90.05076599;84.35080719;91.61602783;85.94819641;90.10008621;84.26703644;91.67590714;85.93969345;90.09262085;84.2298233;91.7526123;84.2298233;90.09445801;84.24359436;91.7439682;85.89420395;90.10544662;84.23918705;91.73878689;85.89976711
90.17304993;84.20228577;91.66201782;85.90180969;90.10105896;84.24450684;91.71016693;85.89729691;90.06203461;84.30656891;91.72231598;84.30656891;90.09316177;84.24792557;91.73668747;85.91113586;90.11188011;84.22826691;91.73960686;85.8999794
90.08930206;84.25485992;91.69297028;86.04580688;90.07606125;84.22449493;91.77496719;85.88813782;90.13214569;84.23473663;91.75264282;84.23473663;90.1097084;84.23175735;91.73282242;85.90681686;90.10519352;84.23349838;91.73351135;85.9072649
90.222435;84.1727829;91.77911377;85.86804962;90.07691193;84.2289505;91.73937988;85.95098114;90.10639191;84.2292984;91.7149292;84.2292984;90.09488525;84.25490952;91.72939682;85.90346222;90.12360306;84.22599087;91.72824135;85.90794888
90.08203125;84.27243042;91.68167114;86.02542114;90.07580185;84.24863434;91.72953415;85.90634155;90.12071991;84.21776428;91.7048584;84.21776428;90.08071442;84.25888672;91.72991791;85.89762192;90.11847477;84.23240433;91.72937775;85.8975071
90.19035339;84.17858887;91.69893646;85.88249207;90.10928726;84.24429703;91.69997406;85.91291046;90.08956451;84.24028015;91.76247406;84.24028015;90.08614349;84.25125046;91.75170593;85.90584259;90.11738262;84.23352432;91.73007145;85.89482803
90.10300446;84.2592926;91.6675415;86.0483017;90.1123848;84.23378372;91.69316101;85.92088318;90.09308624;84.25982666;91.72150879;84.25982666;90.10090714;84.21883545;91.72656937;85.89595947;90.11041336;84.24074879;91.74640751;85.88653564
90.23480225;84.20468903;91.70353699;85.90527344;90.1122551;84.22518921;91.73202515;85.92360687;90.1115799;84.22341156;91.73958282;84.22341156;90.10031509;84.2395874;91.70870056;85.91662598;90.1070713;84.22991142;91.73846111;85.8958828
90.07872009;84.23453522;91.64909363;85.97615051;90.11813354;84.24169922;91.74419403;85.90056229;90.08759918;84.24677429;91.73970947;84.24677429;90.10687027;84.24030533;91.72432327;85.89990845;90.11945877;84.22128391;91.73176632;85.89854908
90.25868225;84.19181061;91.69313812;85.90435028;90.10249329;84.27690887;91.71302414;85.93025208;90.11100769;84.26332703;91.74519043;84.26332703;90.1061142;84.25090179;91.72089767;85.91378784;90.12176037;84.2346302;91.73130589;85.89825058
90.07223511;84.24987793;91.64050293;86.02397156;90.09789276;84.27939606;91.72105408;85.90158463;90.08762817;84.25732117;91.74953308;84.25732117;90.11674118;84.22544708;91.72357101;85.91504135;90.10678864;84.23350296;91.72967873;85.90695515
90.25431824;84.20982361;91.5892868;85.89324188;90.08132172;84.23299026;91.75983429;85.89229965;90.12436676;84.22568665;91.72732391;84.22568665;90.1044136;84.22724915;91.72320099;85.91808167;90.12922935;84.23477516;91.71571445;85.9005024
90.06023407;84.27696991;91.71216583;86.01978302;90.07330704;84.27656555;91.70106125;85.9535408;90.11094971;84.20020294;91.76834106;84.20020294;90.07563629;84.26547165;91.72339401;85.89336243;90.12721767;84.22396297;91.71611538;85.91032009
90.19506836;84.15740204;91.64544678;85.8110733;90.12061691;84.27433014;91.7292099;85.88552094;90.12572327;84.21795654;91.69076843;84.21795654;90.10004807;84.23380356;91.73899765;85.91748734;90.11593037;84.2414299;91.73267155;85.90969276
90.07276917;84.24347687;91.72442627;86.05912781;90.07346725;84.25801086;91.74927902;85.91336441;90.09605713;84.25448303;91.75296326;84.25448303;90.11971893;84.22578506;91.70512466;85.92823334;90.13010368;84.23445911;91.72067623;85.90435429
90.23292542;84.15011597;91.63044739;85.82614899;90.13928604;84.24170685;91.7242775;85.89381027;90.12399292;84.24823151;91.74393463;84.24823151;90.10272598;84.25430679;91.71948853;85.90091095;90.13364563;84.22273369;91.71842289;85.9109333
90.07669067;84.26584625;91.69473267;86.10969543;90.12632751;84.19636154;91.6747551;85.91128922;90.10179443;84.22389221;91.73576355;84.22389221;90.1007019;84.24223022;91.70385971;85.90991898;90.1358036;84.22900944;91.720228;85.91114311
90.22240448;84.21847534;91.6600647;85.84135437;90.11764526;84.20145035;91.71018219;85.8894043;90.09535065;84.27015839;91.73846283;84.27015839;90.10099335;84.24387741;91.7230484;85.91224899;90.12684536;84.22729111;91.71531029;85.90913601
90.14239502;84.23147583;91.63006592;86.10005951;90.11972809;84.265728;91.70735931;85.92171097;90.15452881;84.21432037;91.76980286;84.21432037;90.11078033;84.22743073;91.72023392;85.91977234;90.1347086;84.23141117;91.72044048;85.90712013
90.18869019;84.12860107;91.69296265;85.87593079;90.07481766;84.26896667;91.65335464;85.92064667;90.1007431;84.21618805;91.74090881;84.21618805;90.12157822;84.25160599;91.71735382;85.90468369;90.12670822;84.23323765;91.71635284;85.91372623
90.06919861;84.33907318;91.67550659;85.96749115;90.08477402;84.30861664;91.69704437;85.93962097;90.13137207;84.19664612;91.73464813;84.19664612;90.08595734;84.25153046;91.72035294;85.91360016;90.13682404;84.2290844;91.71550999;85.9121151
90.16561127;84.20346069;91.7212677;85.89208984;90.0898056;84.23791122;91.70565033;85.90408707;90.1069046;84.2365097;91.71144714;84.2365097;90.11673279;84.22095337;91.71856461;85.9198082;90.13339405;84.23121128;91.7233736;85.91613789
90.02269745;84.23720551;91.70233154;86.03359985;90.08795166;84.20660019;91.7142868;85.90745926;90.12994232;84.24055786;91.71831665;84.24055786;90.11573639;84.22434235;91.69579391;85.92853775;90.12868595;84.22748375;91.72071571;85.90033665
90.20180511;84.18245697;91.7352066;85.90133667;90.1292305;84.2204895;91.75460052;85.90260315;90.13527985;84.22211609;91.74402161;84.22211609;90.12368393;84.22406387;91.71445084;85.91605759;90.12721004;84.22858601;91.72415657;85.91652145
90.05935669;84.28433228;91.66413879;85.98274994;90.13941193;84.23415375;91.70062256;85.92241669;90.12584076;84.23254547;91.73560486;84.23254547;90.11386871;84.2431076;91.74225464;85.89459;90.13169746;84.2218668;91.72151546;85.90750008
